CaseID,CaseNumber,CaseTypeId,CaseType,CaseWorkclassId,CaseWorkclass,CaseStatusId,CaseStatus,DateApplied,Address,Description
5F1F9F4B-0BA1-43A5-ACC4-6CF73B581722,2016-6100,eeb48252-b580-4b72-9a33-2af08fe1189c,Certificate of Occupancy,a14b1051-99b2-40a4-8e0b-dc103cd12d2b,Certificate of Occupancy,486d9638-0665-4e42-80d7-070607fb046f,Expired,2016-03-08T21:31:00Z,2405 S Hwy 183 #104 Leander TX 78641,CO
02CCB3E1-5C74-4893-8908-8F48FA81B5BA,2016-6101,eeb48252-b580-4b72-9a33-2af08fe1189c,Certificate of Occupancy,a14b1051-99b2-40a4-8e0b-dc103cd12d2b,Certificate of Occupancy,486d9638-0665-4e42-80d7-070607fb046f,Expired,2016-03-08T21:47:00Z,2405 s Hwy 183 #105 Leander TX 78641,CO
59DB2AF9-D9EC-4F42-A446-7454A2020434,2016-6102,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-08T21:58:00Z,1433 FREER CV LEANDER TX 78641,install irrigation system
9381D1C5-C0C3-485A-A7FF-4560045D3E53,2016-6103,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-08T22:46:00Z,617 CHITALPA ST LEANDER TX 78641,Irrigation system new install
A8C8BE93-FE8A-4C65-9086-2B19439EE936,2016-6104,ec249354-a23a-8181-184e-32083ff80181,BLD - Commercial - Tenant Finish Out,f8201aa9-cf55-2cb8-54e9-44d5ac59078e,Tenant Finish Out,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2016-03-09T13:59:00Z,2403 S HWY 183 Suite 104 Leander TX 78641,Tenant Finish-out -  office and kids space.
4FD7BE36-68B3-41E2-8C90-D10F657DDCCD,2016-6105,eeb48252-b580-4b72-9a33-2af08fe1189c,Certificate of Occupancy,a14b1051-99b2-40a4-8e0b-dc103cd12d2b,Certificate of Occupancy,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T15:08:00Z,651  n us highway 183 ste 104 leander TX 78641,c.o
1D220EE0-DC19-4D5B-B77D-B3BAB9208F50,2016-6106,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T15:21:00Z,200 TINTO ST LEANDER TX 78641,NEW HOUSE
979EF51C-A3C3-49B9-9ADB-1171C1958FD2,2016-6107,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T15:34:00Z,2401 GRANITE HILL DR LEANDER TX 78641,New House
89D9FE3A-CC16-456C-B3D6-17C8EDE87D89,2016-6108,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T15:39:00Z,3225 VENEZIA VW LEANDER TX 78641,New House
6FE2761D-B6ED-4170-BD91-31A43B3A2562,2016-6109,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T17:57:00Z,1601 BOVINA DR LEANDER TX 78641,install irrigation system
DF32E216-0885-4FAB-80BD-94CCD3540238,2016-6110,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T18:01:00Z,1605 BOVINA DR LEANDER TX 78641,install irrigation system
8D9F59ED-C9DE-4FB8-B149-8D9D275D7ACC,2016-6111,ec249354-a23a-8181-184e-32083ff80181,BLD - Commercial - Remodel,395cc6c8-6f96-023b-2a67-a3b363c5d3e2,Remodel,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T18:46:00Z,11892 Old 2243 West Building 3 2nd Floor Leander TX 78641,Addition of 2nd floor for Tenant Finish Out
7CE055C1-B58E-4934-B165-CFF82AA62A70,2016-6112,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T19:41:00Z,1608 BOVINA DR LEANDER TX 78641,install irrigation system
F3C7B4C4-C78B-4310-A2C1-0CC538E30616,2016-6113,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T20:01:00Z,1616 CARMINE DR LEANDER TX 78641,install irrigation system
223FBD73-19BD-4909-BDF5-3659CC4C6BF4,2016-6115,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T20:17:00Z,2601 AMBUSH CYN LEANDER TX 78641,New House
B3EE09D0-784E-4004-B3EA-20284E79EDEA,2016-6116,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T20:37:00Z,4421 BIG TREE TRL LEANDER TX 78641,New House
61442053-6C60-41E9-B941-8E1924A73E57,2016-6117,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2016-03-09T20:57:00Z,2716 Rain Song Drive Leander TX 78641,New House
1561678A-94E1-46D3-B525-243A896AE7DE,2016-6118,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T21:04:00Z,2617 LONG LASSO PASS LEANDER TX 78641,New House
A235CEDE-12A4-4A86-AE4D-D9BEDF4DF64A,2016-6119,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T21:08:00Z,1716 BOVINA DR LEANDER TX 78641,New House
27298E23-0BD0-47E6-8E9D-F9B25299B207,2016-6120,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T21:15:00Z,1517 BOVINA DR LEANDER TX 78641,New House
8485E9ED-B808-4B2A-A9CE-65A7CC15902C,2016-6121,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T21:18:00Z,4333 BIG TREE TRL LEANDER TX 78641,New Home
7F073648-E036-44FA-A490-60C59CFE48BC,2016-6122,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T21:21:00Z,2509 SYCAMORE FIG BND LEANDER TX 78641,New House
7DEA1391-9F1A-4B7A-A5CB-8C6D51EF04B0,2016-6123,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T21:49:00Z,3232 CATALINA RANCH RD LEANDER TX 78641,New House
73B44F6D-2125-40C2-B698-EE5354386148,2016-6124,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-09T21:52:00Z,3304 CATALINA RANCH RD LEANDER TX 78641,New Home
AAC230BC-FDFB-420A-B189-0FC996F5BF78,2016-6125,607b1e14-17ba-09ab-1a51-a534a7cdd799,Mechanical (Stand Alone),70633eeb-6076-c776-de44-f7277c18a69e,Standalone,486d9638-0665-4e42-80d7-070607fb046f,Expired,2016-03-10T14:25:00Z,801 ENCANTO DR LEANDER TX 78641,Replace 3.5 ton gas hvac
E3698AD8-60F5-4276-A9F2-3D763A342888,2016-6126,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-10T14:36:00Z,2025 TEXAS SAGE ST LEANDER TX 78641,New Home Construction
E8B970D4-E62F-4FBA-B70C-F74698C912B2,2016-6127,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-10T15:43:00Z,2041 TEXAS SAGE ST LEANDER TX 78641,New Home Consturction
71C85A30-0286-44C1-85B5-ABFED2BABDB6,2016-6129,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-10T20:49:00Z,2500 BELEN DR LEANDER TX 78641,New Res. Construction
D037BD13-8F60-4672-9775-C120BAC89883,2016-6130,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-10T21:12:00Z,2049 TEXAS SAGE ST LEANDER TX 78641,New Home Construction
7891269D-322F-4E8E-8FCC-037F75FF5873,2016-6131,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2016-03-10T21:29:00Z,2708 Rain Song Drive Leander TX 78641,New House
1E4223B1-CFBD-4132-A0EA-963052696009,2016-6132,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-11T15:40:00Z,901 BLISS LN LEANDER TX 78641,new home construction
847613A4-766E-4D2A-8986-E8A49D523D95,2016-6134,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-11T16:05:00Z,2705 RAIN SONG DR LEANDER TX 78641,New House
70120A5D-B6B3-4852-A0D3-21033EE7E01C,2016-6136,607b1e14-17ba-09ab-1a51-a534a7cdd799,Mechanical (Stand Alone),70633eeb-6076-c776-de44-f7277c18a69e,Standalone,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-11T06:00:00Z,803 CAMINO REAL DR LEANDER TX 78641,Replace HVAC Unit
F3A55DA9-F39D-4A91-959E-DB3721E3BE79,2016-6137,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-11T19:34:00Z,3317 VENEZIA VW LEANDER TX 78641,New House
E969A397-13E0-4871-9F3B-4127A2A85C02,2016-6138,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-11T19:55:00Z,3525 VENEZIA VW LEANDER TX 78641,New House
A0E86C5A-80D1-4E66-8016-AEABB9AD1893,2016-6139,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-11T19:58:00Z,2728 LONG LASSO PASS LEANDER TX 78641,New House
55815974-5D8D-4C4B-A414-88048328B2A3,2016-6140,ec249354-a23a-8181-184e-32083ff80181,BLD - Commercial - Tenant Finish Out,f8201aa9-cf55-2cb8-54e9-44d5ac59078e,Tenant Finish Out,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-11T22:14:00Z,1913 US HWY 183 Ste 301 Leander TX 78641,Tenant Finish-out
F91DB7AB-2CA5-4D30-ABF1-054E06FA93A9,2016-6141,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-14T13:49:00Z,817 DREAM CATCHER DR LEANDER TX 78641,"Pool, Spa and Deck"
4BC05738-28D6-4236-AE68-6B54565B44FA,2016-6142,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-14T15:09:00Z,316 SOUTH BROOK DR LEANDER TX 78641,Irrigation system
2256D20B-F8A1-40D7-B6DB-1694AF734774,2016-6143,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2016-03-14T16:49:00Z,2508 Yuma Trail Leander TX 78641,New House
70982C91-B521-4C0A-B2F3-6858D1D57B65,2016-6144,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-14T18:55:00Z,2257 GRAND LAKE PKWY LEANDER TX 78641,NEW HOUSE
6D7AA91D-A09E-427A-BF96-72FC876D1238,2016-6147,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T13:47:00Z,2228 LONG BOW DR LEANDER TX 78641,sprinkler system
50088B86-D3DE-4AE8-B52A-F7F7025EACE2,2016-6148,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T13:50:00Z,2332 GRANITE HILL DR LEANDER TX 78641,sprinkler system
5D34E9F1-AC79-4338-8A69-6C46E4022191,2016-6149,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T14:02:00Z,3300 BRANCH HOLW LEANDER TX 78641,"Pool, Spa Deck"
2E317852-F767-4648-A3FF-992E84BF224F,2016-6150,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T14:11:00Z,2412 GRANITE HILL DR LEANDER TX 78641,sprinkler system
79C811E0-4A58-494C-8BC7-9BCB12C5695C,2016-6151,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T14:17:00Z,2501 YUMA TRL LEANDER TX 78641,sprinkler system
4DE01C37-5D08-4E1F-B6C9-5E95CCAA7999,2016-6152,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T14:32:00Z,2545 AMBUSH CYN LEANDER TX 78641,sprinkler system
98074A3F-EC5E-4890-890C-483D98EB2707,2016-6153,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T14:39:00Z,2825 CORAL VALLEY DR LEANDER TX 78641,sprinkler system
FBA68147-680C-43B7-91EA-7FF68F2833B3,2016-6154,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T15:02:00Z,1101 KERSEY DR LEANDER TX 78641,Install Irrigation System
846366B7-0C2B-47B8-A6F2-DF8326A021CC,2016-6156,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T15:26:00Z,1512 CHALK BLUFF CT LEANDER TX 78641,New Home Construction
193F0A60-69B7-4FDF-9A7C-1C723E2488A4,2016-6157,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T15:55:00Z,405 MIDDLE BROOK DR LEANDER TX 78641,New House
2D27DDF4-38E7-4E33-9AE4-1E23D1D5F863,2016-6158,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T16:03:00Z,905 WOODDUCK TRL LEANDER TX 78641,NEW HOME
A8A76E8C-89F6-4E80-843C-4CA7B1173CB7,2016-6159,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T16:06:00Z,909 WOODDUCK TRL LEANDER TX 78641,NEW HOME
4A3F280E-2CB2-4E48-BC7B-AD13996DD07A,2016-6160,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T16:36:00Z,912 WOODDUCK TRL LEANDER TX 78641,NEW HOME
D8FA8ECF-EC04-4ED6-88CA-AE5921D39D07,2016-6162,eeb48252-b580-4b72-9a33-2af08fe1189c,Certificate of Occupancy,a14b1051-99b2-40a4-8e0b-dc103cd12d2b,Certificate of Occupancy,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T18:01:00Z,1309 Leander Dr. #503 Leander TX 78641,Certificate of Occupancy
B5C12E2B-D7B2-47CF-A9FA-30DAF9327513,2016-6163,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T18:30:00Z,3717 ARVEL DR LEANDER TX 78641,New House
824BCA76-08E7-4DC4-8BAB-AE386F9FD559,2016-6164,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T18:33:00Z,3633 MINERAL DR LEANDER TX 78641,New House
8C4040AC-4DB9-4394-BC01-6258E8B43EE8,2016-6165,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T18:39:00Z,2540 PECAN CREEK DR LEANDER TX 78641,New House
D755D504-CE32-4CA2-8B7E-4E06FEC95906,2016-6166,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T18:44:00Z,401 MIDDLE BROOK DR LEANDER TX 78641,New House
0F61EA88-7FC5-4978-972F-F4972DAC2A83,2016-6167,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T18:58:00Z,916 WOODDUCK TRL LEANDER TX 78641,NEW HOME
8AE331C6-F585-474D-A56E-A29003601AAD,2016-6168,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T19:00:00Z,913 WOODDUCK TRL LEANDER TX 78641,NEW HOME
F2342FF3-B968-45D0-BEBB-F016C45C62F7,2016-6169,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-15T19:04:00Z,2517 CARRETERA DR LEANDER TX 78641,sprinkler system
95312575-F8FB-4E0D-8944-DECE60B6CFC6,2016-6171,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T14:29:00Z,408 SOUTH BROOK DR LEANDER TX 78641,new single family home
7EF547E4-483C-469C-9371-8E2E05011644,2016-6172,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:13:00Z,608 FLAG LN LEANDER TX 78641,New House
7EDACF7E-5561-4050-ADC2-590533DCD667,2016-6173,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:27:00Z,817 SCHEFER ST LEANDER TX 78641,New House
61169E3A-B240-4560-9ED9-AD1228628613,2016-6174,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:29:00Z,813 SCHEFER ST LEANDER TX 78641,New House
E8E7EC0D-FDB7-4C5D-9A84-2364734C512C,2016-6175,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:42:00Z,809 SCHEFER ST LEANDER TX 78641,New House
3BC368DF-4BBA-45C5-97AC-9D11CBB6B4D5,2016-6176,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:44:00Z,801 SCHEFER ST LEANDER TX 78641,New House
97E48CE5-AEBC-4D3E-A5CC-697BAEF37F61,2016-6177,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:46:00Z,729 SCHEFER ST LEANDER TX 78641,New House
B6B52C26-6113-4C7F-AAF7-25A27AD30E14,2016-6178,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:49:00Z,725 SCHEFER ST LEANDER TX 78641,New House
12F8AB98-5D33-4CA1-959A-597388C5296A,2016-6179,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:50:00Z,713 SCHEFER ST LEANDER TX 78641,New House
44B912D4-B9A7-4FC3-8348-E6D7730F9350,2016-6180,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T17:53:00Z,709 SCHEFER ST LEANDER TX 78641,New House
F4143797-6290-4D1D-9B12-D8A023437D44,2016-6181,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2016-03-16T18:03:00Z,701 SCHEFER ST LEANDER TX 78641,New House
